interview__key;date_q;hh_02;settlement;members;memnal;weight;fdpurch;fdcons;fdout;Z1;nfdpurch;nonfdgif;durble;expend;monincome;totincome;nonmoninc;y1_3amd.1.00;y1_3amd.2.00;y1_3amd.3.00;y1_3amd.4.00;y1_3amd.6.00;y1_3amd.8.00;y1_3amd.9.00;y1_3amd.10.00;y1_3amd.13.00;y1_3amd.14.00;y1_3amd.15.00;y1_3amd.17.00;y1_3amd.18.00;y1_3amd.19.00;y1_3amd.23.00;y1_3amd.28.00;hhch_0_3_sum;hhch_4_5_sum;hhch_6_11_sum;hhch_12_17_sum;hheld_63_65_sum;hheld_66_70_sum;hheld_71_80_sum;hheld_over81_sum;hheld_over63_sum;headsex;headeduc;headmerstatus;headage;aec_r;poverty;pweight;ae_r;hous_01;hous_13;hous_16;hous_29_1n;hous_29_2n;hous_29_3n;hous_29_4n;hous_29_5n;hous_29_6n;hous_39;hous_44;soc_01;soc_05;hous_47_8
88-93-43-89;2019,07;8;2;2;1;126,657407;11992,85714;1933,630952;0;1431,226376;8972,916667;10131,94434;0;33031,3491;3000;15065,57529;12065,57529;;;;;3000;;;;;;;;;;;;;;;;1;;;;1;2;3;2;65;46900,73438;1;126,65741;1,000477;1;1;1;0;0;0;0;0;1;3;3;1;;1
88-94-56-01;2019,05;10;2;4;2;40,74537;80930,05952;3692,966138;0;3226,978296;74803,27381;39105,55469;0;198531,8542;174300;217098,5208;42798,52083;30000;;;70000;;;;;;;;;;74300;;;;;;;;1;;;1;2;5;3;67;90277,57031;1;81,490738;1,828534;1;1;2;0;0;1;0;0;0;2;2;2;;
88-95-85-00;2019,04;4;2;5;5;192,157407;41279,76191;13812,95051;0;6751,290718;97836,90476;31548,61108;12500;196978,2283;355333,3333;400694,8949;45361,5616;;280000;33333,33333;42000;;;;;;;;;;;;;;;2;;;;1;;1;2;3;3;72;54852,00781;1;960,787048;3,557276;1;1;1;0;0;0;0;0;0;2;2;2;;
89-01-74-70;2019,05;6;1;1;1;156,330247;20118,45238;0;0;1515,143135;6083,333333;24339,44434;0;50541,23005;58000;82339,44434;24339,44434;25000;;;33000;;;;;;;;;;;;;;;;;;1;;;1;2;5;2;67;65675,75781;1;156,330246;1;2;1;1;0;1;0;0;0;0;2;4;2;;2
89-02-49-67;2019,06;6;1;3;3;156,330247;33002,08333;10768,78633;0;2589,554963;19122,02381;39680,55469;0;102573,4482;178541,6667;228991,0077;50449,34102;;30000;59541,66667;89000;;;;;;;;;;;;;;;;;1;;;1;2;1;3;1;62;51828,27734;1;468,990753;2,600731;1;1;1;0;1;0;0;0;1;2;3;2;;1
89-04-80-14;2019,1;1;1;1;1;164,703704;57856,84524;0;0;1590,282726;42909,22619;58716,66406;0;159482,7355;47000;105716,6641;58716,66406;;;;47000;;;;;;;;;;;;;;;;;;;1;;1;2;6;3;72;165728,1406;1;164,703705;1;2;1;1;0;1;0;0;0;0;1;2;2;;1
89-07-09-02;2019,11;2;2;2;2;128,05314;45168,75;380,208333;0;4877,377409;3041,666667;43016,66602;0;91607,29102;101833,3333;145230,2077;43396,87435;;;20833,33333;81000;;;;;;;;;;;;;;;;;;;;2;2;1;1;1;82;112738,7813;1;256,106293;1,123591;1;1;1;0;0;0;0;0;1;2;2;2;;
89-11-85-99;2019,09;1;1;6;6;21,481481;139590,7738;9461,755952;4345,238095;4959,078951;146181,8452;64202,77734;0;363782,3904;315000;388664,5333;73664,5333;130000;70000;;115000;;;;;;;;;;;;;;;;2;;;1;1;2;1;4;1;55;78260,96875;1;128,888885;4,266974;1;1;1;0;0;1;0;0;0;1;2;2;;1
89-12-65-17;2019,02;5;2;8;7;156,842593;16077,38095;67652,69437;0;8174,479167;17163,69048;23500;0;124393,7658;287583,3333;378736,0277;91152,69437;85000;30000;91583,33333;81000;;;;;;;;;;;;;;1;;1;;;2;;2;1;3;1;79;36390,49609;2;1097,898193;5,198595;1;1;1;0;0;0;0;0;1;2;2;2;;
89-16-12-67;2019,09;6;1;6;6;156,330247;38824,70238;0;7604,166667;2710,204135;80805,05952;82044,44272;0;209278,3713;280000;362044,4427;82044,44272;280000;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;64912,58203;1;937,981506;4,266974;2;1;1;0;0;1;0;0;0;1;2;2;;1
89-16-45-42;2019,03;9;1;3;3;117,453704;51165,17857;1112,023774;5214,285714;2134,236113;4019,345238;49236,11133;0;110746,9446;215000;265348,1351;50348,1351;65000;;;150000;;;;;;;;;;;;;;;;;1;1;;;2;1;5;1;66;59241,19922;1;352,361115;2,600731;2;1;1;0;1;0;0;0;0;1;2;2;;1
89-18-65-85;2019,02;6;2;5;5;146,666667;42148,80952;18250;0;3758,834635;18141,36905;12105,5555;0;90645,73408;69500;99855,5555;30355,5555;;;10000;30000;29500;;;;;;;;;;;;;1;1;;;;1;;1;;;;;40558,09766;2;733,333313;3,557276;1;1;2;0;0;0;0;0;1;2;3;1;4;1
89-20-76-84;2019,05;2;2;3;3;128,05314;30525,29762;3411,011905;0;2070,216268;19336,30952;17000;0;70272,61905;135833,3333;156244,3452;20411,01191;80000;25000;30833,33333;;;;;;;;;;;;;;;;;;;;;;;1;3;1;49;38277,32031;2;384,159424;2,600731;1;1;1;0;0;0;0;0;1;2;2;2;;1
89-21-46-57;2019,08;11;2;10;10;99,796296;19901,19048;43162,43202;0;3542,14499;89111,01191;28169,44434;0;180344,0787;293000;364331,8764;71331,87636;220000;10000;13000;50000;;;;;;;;;;;;;1;1;;;;;;1;1;1;3;1;56;32742,75391;2;997,962952;6,959534;1;3;;0;0;0;0;0;1;2;3;2;;1
89-24-76-23;2019,07;6;1;5;4;156,330247;35739,58333;217,261905;0;1464,921651;2281,25;20400;0;58638,09524;100000;120617,2619;20617,26191;100000;;;;;;;;;;;;;;;;1;1;;;;;;;;2;5;1;54;35358,44922;2;625,320984;2,825985;2;1;1;0;0;1;0;0;0;1;3;2;;
89-26-46-86;2019,02;8;2;4;4;126,657407;5735,714286;51530,07494;0;3805,278365;57325,59524;17880;0;132471,3845;535833,3333;605243,4083;69410,07494;;30000;490833,3333;;;;;;;;;;15000;;;;;;;2;;;;;;1;6;1;47;67375,4375;1;506,629639;3,084571;1;1;1;0;0;0;0;0;1;2;3;2;;2
89-27-74-51;2019,01;1;1;3;3;24,027778;41279,76191;0;0;2899,036095;142741,0714;129602,7734;0;313623,6068;364000;493602,7734;129602,7734;;320000;;44000;;;;;;;;;;;;;;;;;1;;;;1;1;5;1;64;75472,85938;1;72,083336;2,600731;1;1;1;0;1;1;0;0;0;1;3;2;;1
89-28-75-68;2019,09;7;1;4;3;199,569444;63831,54762;0;0;3607,600105;30720,83333;23800;0;118352,381;215000;238800;23800;215000;;;;;;;;;;;;;;;;;;1;;;;;;;1;3;1;41;60608,82813;1;598,708313;2,335081;2;1;1;0;1;1;0;0;0;1;3;2;;
89-31-10-20;2019,04;3;1;5;4;91,064815;85288,33333;45955,86043;0;8427,748609;167775,8333;25350;0;324370,0271;497866,6667;569172,5271;71305,86043;;215000;282866,6667;;;;;;;;;;;;;;1;;1;;;;;;;1;3;1;37;130063,2969;1;364,259247;2,109339;1;6;;0;0;0;0;0;0;2;3;2;;2
89-31-67-46;2019,02;5;2;1;1;156,842593;0;0;0;3408,839286;0;9800;0;9800;120000;129800;9800;120000;;;;;;;;;;;;;;;;;;;;;;;;;2;2;4;50;55488,25391;1;156,84259;1;1;1;1;0;0;0;0;0;1;4;2;2;;
89-37-10-90;2019,05;9;2;6;6;117,314815;75085,71429;42210,30218;0;2369,603171;50220,83333;15669,44434;41666,66667;224852,9608;86041,66667;143921,4132;57879,74651;;55000;31041,66667;;;;;;;;;;;;;;2;;;;;;;;;2;3;3;59;42471,98438;2;703,888916;4,266974;1;1;1;0;0;0;0;0;1;2;5;2;;
89-37-43-44;2019,09;1;1;7;7;118,388889;141850,2976;0;65178,57143;5255,873152;51143,45238;42827,77783;0;301000,0993;239100;281927,7778;42827,77783;150000;;;89100;;;;;;;;;;;;;;;;1;1;;1;;2;1;2;1;71;56539,64844;1;828,722229;5,198222;2;1;1;0;0;1;0;0;0;1;3;2;;1
89-40-55-87;2019,04;10;2;6;6;40,74537;71088,09524;63803,30357;17272,32143;6921,069688;145187,619;18569,44434;21666,66667;337587,4503;170000;252372,7479;82372,74791;130000;;5000;35000;;;;;;;;;;;;;;;;1;;;;1;1;2;3;3;86;62321,30469;1;244,472229;4,75326;1;1;1;0;0;1;0;1;0;4;3;2;;1
89-40-91-10;2019,07;10;2;5;5;40,74537;13687,5;17804,44085;0;3130,985447;29004,46429;22200;0;82696,40514;98333,33333;138337,7742;40004,44085;45000;;13333,33333;40000;;;;;;;;;;;;;;;;;;;1;;1;2;3;3;77;32546,13477;2;203,726852;4,056056;1;1;1;0;0;0;0;0;1;1;3;2;;1
89-44-41-70;2019,08;1;1;2;2;164,703704;74455,65476;0;23464,28571;3215,086873;53493,39286;58791,66797;0;210205,0013;190000;248791,668;58791,66797;150000;;;40000;;;;;;;;;;;;;;;;;1;;;;1;1;5;1;65;118967,5781;1;329,40741;1,827663;2;1;1;0;0;1;0;0;0;1;2;2;;1
89-45-06-58;2019,05;3;1;6;6;91,064815;88534,22619;597,47026;2172,619048;2141,941664;44044,94048;35583,3335;0;170932,5895;265000;301180,8038;36180,80376;130000;100000;;35000;;;;;;;;;;;;;1;;;2;;;1;;1;1;3;1;44;40342,42578;2;546,388916;4,266974;2;1;1;0;0;1;0;0;0;1;2;2;;1
89-45-73-56;2019,12;3;1;1;1;91,064815;9800,925926;9848,915761;0;1749,047285;8618,055556;22418,05553;0;50685,95277;93000;125266,9713;32266,97129;;;;35000;;;;;;;;;58000;;;;;;;;;;1;;1;2;5;3;79;96873,04688;1;91,064812;0,681043;2;1;1;0;0;1;0;0;0;1;2;2;;2
89-53-84-08;2019,04;3;2;2;1;222,138889;39389,58333;1738,095169;0;1724,39669;12302,97619;71877,77734;0;125308,432;91855;165470,8725;73615,87251;;;;28700;;;;;;;;;;63155;;;;;;;1;;;;1;1;;1;64;157926,6875;1;222,138885;1,000477;1;1;1;0;0;1;0;0;0;2;3;2;;1
89-54-79-29;2019,12;7;1;6;6;199,569444;85188,39286;0;0;5267,184237;4649,404762;76033,33398;0;165871,1316;280000;356033,334;76033,33398;200000;;;80000;;;;;;;;;;;;;;;1;;;;;;;2;2;3;62;41448,28906;2;1197,416626;4,511097;2;1;1;0;1;1;0;0;0;1;2;2;;1
89-64-71-31;2019,07;4;1;1;1;109,824074;4671,130952;0;0;2580,186286;3497,916667;64894,44531;0;73063,49293;30000;94894,44531;64894,44531;;;;30000;;;;;;;;;;;;;;;;;;1;;;1;2;3;3;69;109994,3672;1;109,824074;1;2;1;1;0;1;0;0;0;0;2;3;2;;
89-66-71-81;2019,04;6;1;3;3;156,330247;32219,94048;0;0;3371,309872;7386,904762;43163,88995;0;82770,73519;48000;91163,88995;43163,88995;;;;25000;23000;;;;;;;;;;;;;;1;;;1;;;1;2;3;3;68;47652,41406;1;468,990753;2,334661;2;1;1;0;0;0;0;0;0;1;3;1;2;1
89-67-56-61;2019,04;5;2;2;2;156,842593;17576,4881;13126,24008;0;2498,511905;13954,46429;5200;0;49857,19247;1875;20201,24008;18326,24008;;;1875;;;;;;;;;;;;;;;;;;;;;;;1;3;1;56;45547,23047;1;313,685181;1,827663;1;1;3;1;0;1;0;1;0;4;4;1;;2
89-70-34-25;2019,11;7;1;4;4;199,569444;81429,76191;1448,412771;2172,619048;6299,178284;32589,28571;71508,33472;41666,66667;230815,0808;360500;433456,7475;72956,74749;335000;;;25500;;;;;;;;;;;;;;;;;;;;;;1;3;1;58;70038,6875;1;798,277771;3,340352;2;1;1;0;1;1;0;0;0;1;3;2;;1
89-70-36-22;2019,07;6;2;4;3;146,666667;101461,3095;23177,84938;0;2281,250004;4997,02381;14400;0;144036,1827;154600;192177,8494;37577,84938;;;;;;;;;;;;;6000;148600;;;;1;1;;;;;;;1;;1;34;73848,89063;1;440;2,064397;1;3;;0;1;1;0;0;0;2;3;2;;1
89-70-70-42;2019,02;4;2;3;3;192,157407;40193,45238;9963,076435;0;0;0;57000;0;107156,5288;250000;316963,0764;66963,07644;;;250000;;;;;;;;;;;;;;1;;;;;;;;;1;3;1;41;63108,30469;1;576,472229;2,334661;1;1;1;0;0;0;0;0;1;2;3;2;;
89-70-91-60;2019,1;1;1;1;1;326,87963;16942,08333;9995,211491;0;1277,425583;16425;13013,88892;0;56376,18374;88000;111009,1004;23009,10041;80000;;;;;;;;;;;;8000;;;;;;;;;;;;;2;5;2;33;75737,57813;1;326,879639;1;1;1;1;0;1;0;0;0;0;1;4;2;;2
89-76-22-14;2019,11;2;2;5;3;128,05314;119537,5;18962,13612;0;5798,190328;93651,78571;27138,88867;0;259290,3105;403166,6667;449267,6915;46101,02479;;130000;243166,6667;30000;;;;;;;;;;;;;;;;;;;;;;1;6;1;55;89580,14844;1;384,159424;2,601558;1;1;1;0;0;0;0;0;1;3;3;2;;1
89-77-19-89;2019,11;10;2;2;2;40,74537;15860,11905;15777,08381;0;2502,018588;33857,14286;109500;0;174994,3457;34583,33333;159860,4171;125277,0838;;;9583,333333;25000;;;;;;;;;;;;;;;;;;;;;;1;5;1;53;120384,0625;1;81,490738;1,827663;1;1;1;0;0;0;0;0;1;2;3;2;;1
89-77-93-97;2019,11;9;2;6;6;117,314815;101309,2262;12626,28132;0;4531,806424;121088,9881;50030,55566;12500;297555,0513;298833,3333;361490,1703;62656,83698;;250000;20833,33333;28000;;;;;;;;;;;;;1;1;;;;;;;;1;3;1;54;65444,50781;1;703,888916;4,266974;1;1;1;0;0;0;0;0;1;2;3;2;;2
89-78-10-79;2019,02;4;1;3;3;109,824074;54315,47619;869,047619;0;671,981195;7908,333333;9550;12916,66667;85559,52381;135500;145919,0476;10419,04762;;110000;;25500;;;;;;;;;;;;;;;1;;;1;;;1;2;3;3;66;33718,8125;2;329,472229;2,334661;1;1;1;0;0;1;0;0;0;1;3;2;;
89-81-23-62;2019,1;2;2;6;6;128,05314;89381,54762;1303,571429;0;3773,57433;107127,9762;23000;0;220813,0952;532000;556303,5714;24303,57143;470000;;;62000;;;;;;;;;;;;;;;;2;1;;;;1;1;6;1;64;51620,52344;1;768,318848;4,511097;1;1;1;0;0;1;0;0;0;2;3;2;;
89-82-15-66;2019,09;2;1;2;2;76,87037;19857,7381;8929,464286;0;1446,964286;18771,42857;14500;0;62058,63095;212975;236404,4643;23429,46429;;;28375;77000;;;;;;;;;;107600;;;;;;;;1;1;;2;1;2;1;76;49441,10938;1;153,740738;1,827663;1;1;1;0;0;0;0;0;1;1;2;2;;1
89-82-20-91;2019,02;10;1;1;1;51,435185;97289,88095;0;0;2874,610955;73152,08333;25877,36133;0;196319,3256;60000;85877,36133;25877,36133;60000;;;;;;;;;;;;;;;;;;;;;;;;;2;5;2;62;135188,7969;1;51,435184;1;2;1;1;0;0;1;0;0;0;1;2;2;;1
89-84-15-21;2019,06;8;1;8;8;185,768519;76606,54762;33251,93452;0;4870,247469;14172,61905;113933,3359;0;237964,4371;668950;816135,2705;147185,2705;195000;;365950;108000;;;;;;;;;;;;;1;;;;;;2;;2;1;6;1;76;53903,10547;1;1486,148193;5,871992;2;1;1;0;0;1;0;0;0;1;1;2;;
89-84-44-56;2019,09;3;2;4;3;222,138889;14817,26191;15733,16904;0;956,375761;41704,46429;52647,22266;0;124902,1179;439916,6667;508297,0584;68380,3917;54000;250000;110416,6667;25500;;;;;;;;;;;;;;1;;;;;;;;1;5;1;54;60284,23828;1;666,416687;2,335081;1;1;1;0;0;1;0;0;0;2;3;2;;1
89-85-31-12;2019,12;8;1;2;2;185,768519;54771,72619;0;0;2188,976127;4000;9500;0;68271,72619;200000;209500;9500;90000;75000;;35000;;;;;;;;;;;;;;;;;;;1;;1;1;4;3;71;57629,65625;1;371,537048;1,827663;1;1;1;0;0;1;0;0;0;1;3;2;;
89-85-72-68;2019,02;6;1;6;6;156,330247;21204,76191;0;0;6928,844245;55619,04762;160797,2222;0;237621,0317;144500;305297,2222;160797,2222;110000;;;34500;;;;;;;;;;;;;2;1;;;1;;;;1;2;3;3;63;78573,92969;1;937,981506;4,020745;2;1;1;0;0;0;0;0;1;2;3;2;;2
89-87-09-23;2019,1;6;2;5;5;146,666667;138200,2976;26780,73305;0;3913,926297;178936,9048;23777,77783;0;367695,7133;187958,3333;238516,8442;50558,51088;150000;18000;19958,33333;;;;;;;;;;;;;;;;2;;;;;;;2;3;3;56;102016,4297;1;733,333313;3,557276;1;1;1;0;0;0;0;0;1;2;3;2;;
89-90-74-37;2019,03;1;1;3;3;164,703704;55332,26191;0;2389,880952;2371,089666;14991,07143;40700;0;113413,2143;280000;320700;40700;280000;;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;55;51064,58984;1;494,111115;2,600731;2;1;1;0;0;1;0;0;0;1;3;2;;1
89-92-02-01;2019,06;9;2;2;2;117,314815;58356,54762;14092,60173;0;3266,894827;27888,39286;36416,66602;0;136754,2082;259500;310009,2677;50509,26774;212000;;47500;;;;;;;;;;;;;;;;;;;;;;;1;6;1;61;82226,67969;1;234,629623;1,827663;1;1;1;0;0;0;0;0;1;2;2;2;;1
89-92-51-87;2019,01;10;2;3;3;40,74537;44799,40476;38053,42262;0;4200,030997;60724,70238;13800;0;157377,5298;69000;120853,4226;51853,42262;69000;;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;55;60311,73047;1;122,236115;2,600731;1;1;1;0;0;0;0;0;1;2;3;2;;1
89-97-04-19;2019,05;5;2;4;2;156,842593;30481,84524;1694,642857;0;3613,065476;21943,45238;18400;0;72519,94048;161041,6667;181136,3095;20094,64286;85000;;16041,66667;;;;;;;;;;60000;;;;;;;;;;;;;1;6;1;60;72438,70313;1;313,685181;1,828534;1;1;1;0;0;0;0;0;1;2;3;2;;
89-97-97-22;2019,02;1;1;5;5;173,953704;36130,65476;11373,98887;0;1941,757295;9516,071429;12852,18259;0;69872,89765;0;24226,17146;24226,17146;;;;;;;;;;;;;;;;;1;1;;;;;;;;1;3;4;50;19576,12695;3;869,768494;3,557276;1;1;2;0;0;0;0;0;1;1;5;2;;1
90-02-94-41;2019,1;3;2;2;2;222,138889;38994,16667;9280,808967;0;3805,283012;6387,5;36269,44466;0;90931,9203;60000;105550,2536;45550,25363;;;;60000;;;;;;;;;;;;;;;;;;;2;;2;1;2;1;74;74191,73438;1;444,277771;1,364104;1;1;1;0;0;0;0;0;1;2;4;2;;1
90-03-10-48;2019,11;6;2;5;5;146,666667;40236,90476;51754,02306;0;3327,753678;50160,92857;120097,2188;0;262249,0751;92500;264351,2418;171851,2418;70000;;22500;;;;;;;;;;;;;;1;;;;;;;;;1;4;1;55;73150,76563;1;733,333313;3,807887;1;3;;0;1;1;0;0;1;2;2;2;;
90-03-27-74;2019,09;8;2;3;2;126,657407;18662,79762;14687,46984;0;1532,477214;38175,89286;30200;0;101726,1603;291390;336277,4698;44887,46984;;60000;135300;;;;;;;;;;;96090;;;;;;;;;;;;1;3;1;57;68686,53906;1;253,314819;1,828099;1;1;1;0;0;0;0;0;1;3;2;2;;2
90-04-52-87;2019,01;10;2;3;3;40,74537;61720,48611;7477,430556;0;5459,715463;106378,4722;19100;0;194676,3889;12500;39077,43056;26577,43056;;;;;;;;;;;;;;;12500;;;;;;;;;;;1;5;1;61;69099;1;122,236115;2,274502;1;1;1;0;0;0;0;0;1;2;2;2;;
90-08-90-57;2019,07;4;1;9;8;109,824074;91076,19048;1955,357143;0;5314,065243;92824,40476;32187,49988;0;218043,4523;344000;378142,857;34142,85702;194000;;;;;;;;;;;;;150000;;;1;1;2;;;;;;;2;3;3;57;48049,33984;1;878,59259;5,164575;1;1;1;0;0;1;0;0;0;2;3;2;;
90-10-41-75;2019,06;4;1;5;5;109,824074;51208,63095;0;0;4732,274644;13361,60714;70687,50098;8333,333333;143591,0724;335000;405687,501;70687,50098;292000;;;43000;;;;;;;;;;;;;;;;2;;;1;;1;1;1;3;80;42525,80078;2;549,120361;3,807887;2;1;1;0;0;1;0;0;0;1;3;2;;1
90-14-35-23;2019,07;1;1;4;4;92,657407;35544,04762;0;1803,27381;3583,964929;35459,52381;92854,1665;0;165661,0117;0;92854,1665;92854,1665;;;;;;;;;;;;;;;;;1;;1;;;;;;;1;6;1;38;53323,25391;1;370,629639;2,825577;2;1;1;0;0;1;0;0;0;1;3;2;;2
90-14-49-27;2019,03;11;1;6;6;150,777778;101265,7738;6140,03332;16511,90476;1037,06348;175069,6429;55458,33334;0;354445,6881;256000;317598,3667;61598,36666;;250000;;;;;;;;;;;6000;;;;1;;2;1;;;;;;1;3;1;46;55508,28516;1;904,666687;4,020745;2;1;1;0;0;1;0;0;0;1;2;2;;1
90-14-73-81;2019,12;1;1;1;1;21,481481;32915,17857;3258,928571;0;2012,894339;2780,952381;30405,55469;0;69360,61421;84000;117664,4833;33664,48326;;;;34000;;;;;;;;;;50000;;;;;;;;;1;;1;2;2;3;71;92212,28125;1;21,481482;1;2;1;1;0;0;0;0;0;1;1;3;2;;1
90-14-90-59;2019,01;5;1;4;3;192,638889;26505,95238;0;0;6070,297619;21952,38095;15500;0;63958,33333;120000;135500;15500;120000;;;;;;;;;;;;;;;;;;;;;;;;;2;3;3;56;67871,60938;1;577,916687;2,601145;2;1;1;0;0;0;1;0;0;2;2;2;;
90-15-35-68;2019,09;11;2;5;4;99,796296;46059,52381;10916,82274;0;1928,94948;53688,9881;11500;0;122165,3346;81000;103416,8227;22416,82274;;;11000;;;;;;;;;;;70000;;;;;;;;;;;;1;;1;54;46747,86328;1;399,185181;3,34075;1;3;;0;0;0;0;0;1;2;3;2;;1
90-16-00-04;2019,03;8;2;2;2;126,657407;17511,30952;31416,07143;0;3696,647413;0;6841,666748;12500;68269,0477;345333,3333;383591,0715;38257,73818;;;345333,3333;;;;;;;;;;;;;;;;;;;;;;;1;5;1;60;63005,88281;1;253,314819;1,827663;1;1;1;0;0;0;0;0;0;3;2;2;;1
90-16-12-32;2019,03;1;1;3;3;118,388889;160545,6845;0;0;5951,565857;216849,1071;62771,66602;158333,3333;598499,791;492900;555671,666;62771,66602;270000;;;;;;;;;;;;;222900;;;;;;;;;;;;1;4;1;60;151583,2656;1;355,166656;2,600731;1;1;1;0;0;1;0;0;0;1;3;2;;2
90-17-85-10;2019,1;6;1;1;1;156,330247;10233,03571;0;0;1696,86167;4041,071429;2716,666687;0;16990,77383;10000;12716,66669;2716,666687;;;;;;;;;;;;;10000;;;;;;;;;;;;;2;5;2;60;36047,39063;2;156,330246;1;2;1;1;0;1;0;0;0;0;1;4;2;;2
90-19-25-52;2019,11;1;1;1;1;118,388889;37455,95238;0;0;1465,91889;19770,83333;14037,77783;0;71264,56355;142300;156337,7778;14037,77783;;;;58000;;;;;;;;;;84300;;;;;;;;;1;;1;2;6;3;80;90168,60156;1;118,388885;1;1;1;1;0;0;1;0;0;0;1;3;2;;1
90-21-61-72;2019,1;9;2;1;1;117,314815;40345,53571;19499,25595;0;1261,194705;5032,440476;3600;0;68477,23214;67000;90099,25595;23099,25595;;;;47000;;;;;;;;;20000;;;;;;;;;;1;;1;1;3;3;77;75195,44531;1;117,314812;1;1;1;1;0;0;0;0;0;1;1;2;2;;1
90-22-23-95;2019,05;5;2;2;2;156,842593;48775,29762;429,092262;0;3685,48611;22356,25;20900;0;92460,63988;210000;231329,0923;21329,09226;210000;;;;;;;;;;;;;;;;;;;;;;;;;1;6;1;62;84736,63281;1;313,685181;1,827663;1;1;1;0;0;0;0;0;1;2;2;2;;
90-23-55-80;2019,09;1;1;2;2;254,351852;36782,44048;0;0;2178,329392;12861,90476;20538,88867;0;70183,23391;78400;98938,88867;20538,88867;;;;78400;;;;;;;;;;;;;;;;;;;2;;2;1;4;1;75;50817,32422;1;508,703705;1,827663;2;1;1;0;0;0;0;0;0;1;2;2;;2
90-24-53-70;2019,01;2;1;1;1;76,87037;36043,75;391,071429;0;6561,309524;4019,345238;11277,77783;0;51731,9445;0;11668,84926;11668,84926;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;2;50;33257,63281;2;76,870369;1;2;1;1;0;0;1;0;0;0;1;3;2;;
90-25-48-69;2019,08;7;1;1;1;199,569444;22942,85714;141,220238;0;2363,249457;8516,666667;12227,77783;0;43828,52188;111450;123818,9981;12368,99807;;;;;;;;;;;;;;111450;;;;;;;;;;;;2;3;3;62;71104,875;1;199,569443;1;2;1;1;0;0;1;0;0;0;2;3;2;;2
90-27-30-19;2019,08;2;2;7;7;128,05314;44386,60714;12575,11905;0;3452,177322;125620,8333;25000;0;207582,5595;277750;315325,119;37575,11905;;;227750;36000;14000;;;;;;;;;;;;;;2;1;;;;;;1;3;1;62;57651,21484;1;896,372009;4,718781;1;2;;0;0;0;0;0;0;4;3;2;;
90-31-53-66;2019,02;9;2;5;4;117,314815;42387,79762;56174,94036;0;2959,608519;29228,86905;37688,88965;0;165480,4967;176333,3333;270197,1633;93863,83001;;80000;36333,33333;60000;;;;;;;;;;;;;;;;1;;;;1;1;2;5;3;85;63738,64063;1;469,259247;3,34075;1;1;2;0;0;0;0;0;1;1;3;2;;1
90-33-14-45;2019,03;3;1;4;4;91,064815;110716,6667;0;0;3604,012933;39541,66667;41105,55542;541,666667;191905,5554;490000;531105,5554;41105,55542;430000;;;60000;;;;;;;;;;;;;;;;;1;;;;1;2;5;3;63;78074,46094;1;364,259247;3,340352;2;1;1;0;0;1;0;0;0;1;4;2;;1
90-34-39-13;2019,11;4;1;7;7;109,824074;65135,11905;1086,30948;0;2238,216913;30425,59524;124850,002;12500;233997,0257;341500;467436,3114;125936,3114;270000;;;71500;;;;;;;;;;;;;;;1;1;;1;1;;2;1;3;1;74;54870,22266;1;768,768494;4,959367;2;1;1;0;1;1;0;0;0;2;2;2;;
90-34-54-11;2019,01;4;1;7;7;109,824074;71935,41667;2026,993694;0;1404,548831;42170,53571;81411,10938;0;197544,0555;133333;216771,1031;83438,10307;;105000;;28333;;;;;;;;;;;;;1;;2;;1;;;;1;1;5;1;64;50604,16797;1;768,768494;4,718781;2;1;1;0;0;1;0;0;0;1;3;2;;1
90-35-18-27;2019,08;1;1;4;4;247,472222;55054,16667;0;0;3240,458476;47982,29167;83033,33203;0;186069,7904;0;83033,33203;83033,33203;;;;;;;;;;;;;;;;;;;;1;;;;;;1;6;1;45;112580,2422;1;989,888916;2,053546;2;1;1;0;0;1;0;0;0;1;3;2;;1
90-37-69-48;2019,02;8;1;1;1;185,768519;23855,35714;0;0;1154,055731;1477,380952;43338,88867;0;68671,62677;44000;87338,88867;43338,88867;;;;44000;;;;;;;;;;;;;;;;;;1;;;1;2;6;3;70;94378,83594;1;185,768524;1;2;1;1;0;0;1;0;0;0;1;2;2;;1
90-38-29-92;2019,1;4;1;2;2;109,824074;26332,14286;0;0;1328,956777;8777,380952;37050;0;72159,52381;111700;148750;37050;75000;;;36700;;;;;;;;;;;;;;;;;;1;;;1;2;3;3;70;52239,53125;1;219,648148;1,827663;2;1;1;0;0;1;0;0;0;1;3;2;;
90-39-00-09;2019,05;4;2;9;9;192,157407;43973,80952;15110,73123;0;5701,485292;267350,8929;33241,66675;0;359677,1004;482000;530352,398;48352,39797;430000;;;52000;;;;;;;;;;;;;2;1;;;;;;1;1;2;1;3;89;58167,76563;1;1729,416626;6,071827;2;1;1;0;0;1;0;0;0;2;2;2;;
90-41-03-74;2019,02;3;2;5;5;222,138889;46124,70238;4444,092218;0;2247,297511;26180,05952;19831,94434;833,333333;97414,13179;234000;258276,0366;24276,03655;;200000;;;34000;;;;;;;;;;;;1;;2;;;;;;;1;6;1;30;39547,51953;2;1110,694458;3,303996;1;1;1;0;0;0;0;0;1;2;4;1;3;1
